source,channel,slice,wid,median_intensity
nyquist,HOECHST,33,PB100083_A08,0.034633342
nyquist,HOECHST,34,PB100083_A08,0.035035938
nyquist,HOECHST,35,PB100083_A08,0.03424663
nyquist,HOECHST,36,PB100083_A08,0.03394721
nyquist,HOECHST,37,PB100083_A08,0.03409619
nyquist,HOECHST,38,PB100083_A08,0.033730023
nyquist,HOECHST,39,PB100083_A08,0.033711832
nyquist,HOECHST,40,PB100083_A08,0.033922717
nyquist,HOECHST,41,PB100083_A08,0.03374643
nyquist,HOECHST,42,PB100083_A08,0.03370607
nyquist,HOECHST,43,PB100083_A08,0.032930367
nyquist,HOECHST,0,PB100083_B05,0.043997902
nyquist,HOECHST,1,PB100083_B05,0.047202203
nyquist,HOECHST,2,PB100083_B05,0.048351806
nyquist,HOECHST,3,PB100083_B05,0.05018264
nyquist,HOECHST,4,PB100083_B05,0.0510028
nyquist,HOECHST,5,PB100083_B05,0.053304195
nyquist,HOECHST,6,PB100083_B05,0.055207647
nyquist,HOECHST,7,PB100083_B05,0.054991666
nyquist,HOECHST,8,PB100083_B05,0.052918326
nyquist,HOECHST,9,PB100083_B05,0.05219488
nyquist,HOECHST,10,PB100083_B05,0.052159853
nyquist,HOECHST,11,PB100083_B05,0.05140861
nyquist,HOECHST,12,PB100083_B05,0.050449308
nyquist,HOECHST,13,PB100083_B05,0.050506033
nyquist,HOECHST,14,PB100083_B05,0.05019886
nyquist,HOECHST,15,PB100083_B05,0.04863281
nyquist,HOECHST,16,PB100083_B05,0.047990303
nyquist,HOECHST,17,PB100083_B05,0.047685158
nyquist,HOECHST,18,PB100083_B05,0.047250547
nyquist,HOECHST,19,PB100083_B05,0.04653717
nyquist,HOECHST,20,PB100083_B05,0.045782097
nyquist,HOECHST,21,PB100083_B05,0.04523173
nyquist,HOECHST,22,PB100083_B05,0.04492022
nyquist,HOECHST,23,PB100083_B05,0.044754405
nyquist,HOECHST,24,PB100083_B05,0.04394394
nyquist,HOECHST,25,PB100083_B05,0.043919872
nyquist,HOECHST,26,PB100083_B05,0.04351648
nyquist,HOECHST,27,PB100083_B05,0.043832615
nyquist,HOECHST,28,PB100083_B05,0.044584863
nyquist,HOECHST,29,PB100083_B05,0.043871418
nyquist,HOECHST,30,PB100083_B05,0.044178616
nyquist,HOECHST,31,PB100083_B05,0.04418737
nyquist,HOECHST,32,PB100083_B05,0.042875167
nyquist,HOECHST,33,PB100083_B05,0.04286434
nyquist,HOECHST,34,PB100083_B05,0.041953497
nyquist,HOECHST,35,PB100083_B05,0.041769095
nyquist,HOECHST,36,PB100083_B05,0.039952688
nyquist,HOECHST,37,PB100083_B05,0.039546244
nyquist,HOECHST,38,PB100083_B05,0.04018023
nyquist,HOECHST,39,PB100083_B05,0.04186083
nyquist,HOECHST,40,PB100083_B05,0.040488396
nyquist,HOECHST,41,PB100083_B05,0.040532216
nyquist,HOECHST,42,PB100083_B05,0.040403903
nyquist,HOECHST,43,PB100083_B05,0.041325096
nyquist,HOECHST,0,PB100083_C08,0.04231496
nyquist,HOECHST,1,PB100083_C08,0.04575952
nyquist,HOECHST,2,PB100083_C08,0.048254922
nyquist,HOECHST,3,PB100083_C08,0.04881894
nyquist,HOECHST,4,PB100083_C08,0.04456732
nyquist,HOECHST,5,PB100083_C08,0.047996357
nyquist,HOECHST,6,PB100083_C08,0.04880494
nyquist,HOECHST,7,PB100083_C08,0.049198292
nyquist,HOECHST,8,PB100083_C08,0.047998726
nyquist,HOECHST,9,PB100083_C08,0.049016386
nyquist,HOECHST,10,PB100083_C08,0.04981966
nyquist,HOECHST,11,PB100083_C08,0.049153764
nyquist,HOECHST,12,PB100083_C08,0.05044935
nyquist,HOECHST,13,PB100083_C08,0.050792877
nyquist,HOECHST,14,PB100083_C08,0.050186582
nyquist,HOECHST,15,PB100083_C08,0.050635498
nyquist,HOECHST,16,PB100083_C08,0.050171245
nyquist,HOECHST,17,PB100083_C08,0.05047247
nyquist,HOECHST,18,PB100083_C08,0.049326696
nyquist,HOECHST,19,PB100083_C08,0.048977837
nyquist,HOECHST,20,PB100083_C08,0.047114745
nyquist,HOECHST,21,PB100083_C08,0.046742924
nyquist,HOECHST,22,PB100083_C08,0.047086205
nyquist,HOECHST,23,PB100083_C08,0.04616958
nyquist,HOECHST,24,PB100083_C08,0.045777336
nyquist,HOECHST,25,PB100083_C08,0.045216314
nyquist,HOECHST,26,PB100083_C08,0.044803783
nyquist,HOECHST,27,PB100083_C08,0.04416829
nyquist,HOECHST,28,PB100083_C08,0.04298248
nyquist,HOECHST,29,PB100083_C08,0.042637333
nyquist,HOECHST,30,PB100083_C08,0.04192572
nyquist,HOECHST,31,PB100083_C08,0.04161603
nyquist,HOECHST,32,PB100083_C08,0.042223476
nyquist,HOECHST,33,PB100083_C08,0.042543553
nyquist,HOECHST,34,PB100083_C08,0.042453874
nyquist,HOECHST,35,PB100083_C08,0.042527895
nyquist,HOECHST,36,PB100083_C08,0.04229135
nyquist,HOECHST,37,PB100083_C08,0.042371348
nyquist,HOECHST,38,PB100083_C08,0.04157049
nyquist,HOECHST,39,PB100083_C08,0.04135789
nyquist,HOECHST,40,PB100083_C08,0.04084858
nyquist,HOECHST,41,PB100083_C08,0.041026726
nyquist,HOECHST,42,PB100083_C08,0.041061815
nyquist,HOECHST,43,PB100083_C08,0.0406648
nyquist,HOECHST,0,PB100083_D03,0.041496318
nyquist,HOECHST,1,PB100083_D03,0.04242559
nyquist,HOECHST,2,PB100083_D03,0.04470052
nyquist,HOECHST,3,PB100083_D03,0.045291603
nyquist,HOECHST,4,PB100083_D03,0.044564195
nyquist,HOECHST,5,PB100083_D03,0.044460416
nyquist,HOECHST,6,PB100083_D03,0.044543736
nyquist,HOECHST,7,PB100083_D03,0.044236958
nyquist,HOECHST,8,PB100083_D03,0.043235637
nyquist,HOECHST,9,PB100083_D03,0.042638473
nyquist,HOECHST,10,PB100083_D03,0.04189014
nyquist,HOECHST,11,PB100083_D03,0.04262503
nyquist,HOECHST,12,PB100083_D03,0.041899048
nyquist,HOECHST,13,PB100083_D03,0.042751182
nyquist,HOECHST,14,PB100083_D03,0.042673428
nyquist,HOECHST,15,PB100083_D03,0.04226609
nyquist,HOECHST,16,PB100083_D03,0.041639045
nyquist,HOECHST,17,PB100083_D03,0.041522942
nyquist,HOECHST,18,PB100083_D03,0.04015787
nyquist,HOECHST,19,PB100083_D03,0.039045688
nyquist,HOECHST,20,PB100083_D03,0.037692577
nyquist,HOECHST,21,PB100083_D03,0.036909327
nyquist,HOECHST,22,PB100083_D03,0.03686235
nyquist,HOECHST,23,PB100083_D03,0.037150554
nyquist,HOECHST,24,PB100083_D03,0.036805958
nyquist,HOECHST,25,PB100083_D03,0.03635069
nyquist,HOECHST,26,PB100083_D03,0.036195047
nyquist,HOECHST,27,PB100083_D03,0.036127068
nyquist,HOECHST,28,PB100083_D03,0.035399165
nyquist,HOECHST,29,PB100083_D03,0.0351695
nyquist,HOECHST,30,PB100083_D03,0.03501978
nyquist,HOECHST,31,PB100083_D03,0.03525304
nyquist,HOECHST,32,PB100083_D03,0.034970414
nyquist,HOECHST,33,PB100083_D03,0.034598947
nyquist,HOECHST,34,PB100083_D03,0.034213964
nyquist,HOECHST,35,PB100083_D03,0.033710055
nyquist,HOECHST,36,PB100083_D03,0.03483778
nyquist,HOECHST,37,PB100083_D03,0.034469277
nyquist,HOECHST,38,PB100083_D03,0.033554982
nyquist,HOECHST,39,PB100083_D03,0.033455297
nyquist,HOECHST,40,PB100083_D03,0.033215683
nyquist,HOECHST,41,PB100083_D03,0.033460144
nyquist,HOECHST,42,PB100083_D03,0.033940755
nyquist,HOECHST,43,PB100083_D03,0.03303636
nyquist,HOECHST,1,PB100083_E06,0.03808575
nyquist,HOECHST,2,PB100083_E06,0.039970107
nyquist,HOECHST,3,PB100083_E06,0.039947342
nyquist,HOECHST,4,PB100083_E06,0.040427737
nyquist,HOECHST,5,PB100083_E06,0.04046581
nyquist,HOECHST,6,PB100083_E06,0.040880572
nyquist,HOECHST,7,PB100083_E06,0.04142079
nyquist,HOECHST,8,PB100083_E06,0.04103787
nyquist,HOECHST,9,PB100083_E06,0.041421793
nyquist,HOECHST,10,PB100083_E06,0.042012274
nyquist,HOECHST,11,PB100083_E06,0.04275216
nyquist,HOECHST,12,PB100083_E06,0.0420839
nyquist,HOECHST,13,PB100083_E06,0.04104488
nyquist,HOECHST,14,PB100083_E06,0.04258371
nyquist,HOECHST,15,PB100083_E06,0.041722625
nyquist,HOECHST,16,PB100083_E06,0.04211752
nyquist,HOECHST,17,PB100083_E06,0.04185091
nyquist,HOECHST,18,PB100083_E06,0.041868463
nyquist,HOECHST,19,PB100083_E06,0.04126819
nyquist,HOECHST,20,PB100083_E06,0.04002881
nyquist,HOECHST,21,PB100083_E06,0.039728586
nyquist,HOECHST,22,PB100083_E06,0.03957876
nyquist,HOECHST,23,PB100083_E06,0.039200615
nyquist,HOECHST,24,PB100083_E06,0.038876433
nyquist,HOECHST,25,PB100083_E06,0.038304497
nyquist,HOECHST,26,PB100083_E06,0.03786117
nyquist,HOECHST,27,PB100083_E06,0.037476398
nyquist,HOECHST,28,PB100083_E06,0.0383434
nyquist,HOECHST,29,PB100083_E06,0.038456373
nyquist,HOECHST,30,PB100083_E06,0.037843175
nyquist,HOECHST,31,PB100083_E06,0.0361628
nyquist,HOECHST,32,PB100083_E06,0.03624482
nyquist,HOECHST,33,PB100083_E06,0.036449216
nyquist,HOECHST,34,PB100083_E06,0.036337726
nyquist,HOECHST,35,PB100083_E06,0.03636861
nyquist,HOECHST,36,PB100083_E06,0.037929654
nyquist,HOECHST,37,PB100083_E06,0.038713146
nyquist,HOECHST,38,PB100083_E06,0.037079904
nyquist,HOECHST,39,PB100083_E06,0.037394114
nyquist,HOECHST,40,PB100083_E06,0.03761667
nyquist,HOECHST,41,PB100083_E06,0.03739818
nyquist,HOECHST,42,PB100083_E06,0.037451584
nyquist,HOECHST,43,PB100083_E06,0.037103668
nyquist,HOECHST,0,PB100083_F01,0.034865506
nyquist,HOECHST,1,PB100083_F01,0.033608533
nyquist,HOECHST,2,PB100083_F01,0.032742612
nyquist,HOECHST,3,PB100083_F01,0.032777645
nyquist,HOECHST,4,PB100083_F01,0.03297168
nyquist,HOECHST,5,PB100083_F01,0.033992507
nyquist,HOECHST,6,PB100083_F01,0.033958796
nyquist,HOECHST,7,PB100083_F01,0.033905085
nyquist,HOECHST,8,PB100083_F01,0.034114357
nyquist,HOECHST,9,PB100083_F01,0.034242477
nyquist,HOECHST,10,PB100083_F01,0.03467363
nyquist,HOECHST,11,PB100083_F01,0.035050783
nyquist,HOECHST,12,PB100083_F01,0.035369728
nyquist,HOECHST,13,PB100083_F01,0.035200916
nyquist,HOECHST,14,PB100083_F01,0.03529517
nyquist,HOECHST,15,PB100083_F01,0.034448214
nyquist,HOECHST,16,PB100083_F01,0.034674715
nyquist,HOECHST,17,PB100083_F01,0.03356339
nyquist,HOECHST,18,PB100083_F01,0.03364023
nyquist,HOECHST,19,PB100083_F01,0.033568125
nyquist,HOECHST,20,PB100083_F01,0.033577953
nyquist,HOECHST,21,PB100083_F01,0.032823134
nyquist,HOECHST,22,PB100083_F01,0.03216936
nyquist,HOECHST,23,PB100083_F01,0.031744592
nyquist,HOECHST,24,PB100083_F01,0.03158351
nyquist,HOECHST,25,PB100083_F01,0.031567782
nyquist,HOECHST,26,PB100083_F01,0.031566102
nyquist,HOECHST,27,PB100083_F01,0.031175328
nyquist,HOECHST,28,PB100083_F01,0.031493858
nyquist,HOECHST,29,PB100083_F01,0.03114709
nyquist,HOECHST,30,PB100083_F01,0.031052213
nyquist,HOECHST,31,PB100083_F01,0.030440334
nyquist,HOECHST,32,PB100083_F01,0.031415436
nyquist,HOECHST,33,PB100083_F01,0.031061817
nyquist,HOECHST,34,PB100083_F01,0.031238347
nyquist,HOECHST,35,PB100083_F01,0.029297603
nyquist,HOECHST,36,PB100083_F01,0.029470235
nyquist,HOECHST,37,PB100083_F01,0.028761659
nyquist,HOECHST,38,PB100083_F01,0.028527912
nyquist,HOECHST,39,PB100083_F01,0.02830852
nyquist,HOECHST,40,PB100083_F01,0.027517857
nyquist,HOECHST,41,PB100083_F01,0.028477905
nyquist,HOECHST,42,PB100083_F01,0.027582057
nyquist,HOECHST,43,PB100083_F01,0.027915213
nyquist,HOECHST,0,PB100083_G04,0.032443415
nyquist,HOECHST,1,PB100083_G04,0.033631824
nyquist,HOECHST,2,PB100083_G04,0.03485817
nyquist,HOECHST,3,PB100083_G04,0.035720363
nyquist,HOECHST,4,PB100083_G04,0.03820331
nyquist,HOECHST,5,PB100083_G04,0.040802196
nyquist,HOECHST,6,PB100083_G04,0.043050613
nyquist,HOECHST,7,PB100083_G04,0.044024043
nyquist,HOECHST,8,PB100083_G04,0.04677939
nyquist,HOECHST,9,PB100083_G04,0.046692144
nyquist,HOECHST,10,PB100083_G04,0.047518674
nyquist,HOECHST,11,PB100083_G04,0.04785888
nyquist,HOECHST,12,PB100083_G04,0.047584653
nyquist,HOECHST,13,PB100083_G04,0.04859277
nyquist,HOECHST,14,PB100083_G04,0.04854165
nyquist,HOECHST,15,PB100083_G04,0.04791378
nyquist,HOECHST,16,PB100083_G04,0.04824481
nyquist,HOECHST,17,PB100083_G04,0.047595598
nyquist,HOECHST,18,PB100083_G04,0.047220536
nyquist,HOECHST,19,PB100083_G04,0.046907395
nyquist,HOECHST,20,PB100083_G04,0.045274764
nyquist,HOECHST,21,PB100083_G04,0.044396292
nyquist,HOECHST,22,PB100083_G04,0.0445507
nyquist,HOECHST,23,PB100083_G04,0.04459075
nyquist,HOECHST,24,PB100083_G04,0.04591973
nyquist,HOECHST,25,PB100083_G04,0.04413046
nyquist,HOECHST,26,PB100083_G04,0.044021618
nyquist,HOECHST,27,PB100083_G04,0.0420707
nyquist,HOECHST,28,PB100083_G04,0.041554883
nyquist,HOECHST,29,PB100083_G04,0.04273257
nyquist,HOECHST,30,PB100083_G04,0.04274241
nyquist,HOECHST,31,PB100083_G04,0.040956058
nyquist,HOECHST,32,PB100083_G04,0.039074793
nyquist,HOECHST,33,PB100083_G04,0.040620264
nyquist,HOECHST,34,PB100083_G04,0.039166234
nyquist,HOECHST,35,PB100083_G04,0.040907707
nyquist,HOECHST,36,PB100083_G04,0.03947545
nyquist,HOECHST,37,PB100083_G04,0.039830275
nyquist,HOECHST,38,PB100083_G04,0.038610402
nyquist,HOECHST,39,PB100083_G04,0.038808886
nyquist,HOECHST,40,PB100083_G04,0.039556503
nyquist,HOECHST,41,PB100083_G04,0.03951224
nyquist,HOECHST,42,PB100083_G04,0.037714064
nyquist,HOECHST,43,PB100083_G04,0.03825434
nyquist,HOECHST,0,PB100083_H01,0.033528388
nyquist,HOECHST,1,PB100083_H01,0.034833863
nyquist,HOECHST,2,PB100083_H01,0.03492233
nyquist,HOECHST,3,PB100083_H01,0.036410324
nyquist,HOECHST,4,PB100083_H01,0.037644267
nyquist,HOECHST,5,PB100083_H01,0.03888667
nyquist,HOECHST,6,PB100083_H01,0.038193498
nyquist,HOECHST,7,PB100083_H01,0.038019735
nyquist,HOECHST,8,PB100083_H01,0.03848737
nyquist,HOECHST,9,PB100083_H01,0.03771311
nyquist,HOECHST,10,PB100083_H01,0.038191788
nyquist,HOECHST,11,PB100083_H01,0.03729625
nyquist,HOECHST,12,PB100083_H01,0.037809685
nyquist,HOECHST,13,PB100083_H01,0.037803188
nyquist,HOECHST,14,PB100083_H01,0.03784312
nyquist,HOECHST,15,PB100083_H01,0.03745279
nyquist,HOECHST,16,PB100083_H01,0.037260786
nyquist,HOECHST,17,PB100083_H01,0.037153177
nyquist,HOECHST,18,PB100083_H01,0.036818787
nyquist,HOECHST,19,PB100083_H01,0.036463484
nyquist,HOECHST,20,PB100083_H01,0.036496438
nyquist,HOECHST,21,PB100083_H01,0.03600686
nyquist,HOECHST,22,PB100083_H01,0.035371512
nyquist,HOECHST,23,PB100083_H01,0.03481479
nyquist,HOECHST,24,PB100083_H01,0.034357682
nyquist,HOECHST,25,PB100083_H01,0.034654416
nyquist,HOECHST,26,PB100083_H01,0.0350596
nyquist,HOECHST,27,PB100083_H01,0.033716872
nyquist,HOECHST,28,PB100083_H01,0.03337547
nyquist,HOECHST,29,PB100083_H01,0.033011198
nyquist,HOECHST,30,PB100083_H01,0.031683333
nyquist,HOECHST,31,PB100083_H01,0.031935707
nyquist,HOECHST,32,PB100083_H01,0.03240629
nyquist,HOECHST,33,PB100083_H01,0.03146421
nyquist,HOECHST,34,PB100083_H01,0.031285476
nyquist,HOECHST,35,PB100083_H01,0.031357076
nyquist,HOECHST,36,PB100083_H01,0.031329565
nyquist,HOECHST,37,PB100083_H01,0.031630598
nyquist,HOECHST,38,PB100083_H01,0.031172186
nyquist,HOECHST,39,PB100083_H01,0.029979326
nyquist,HOECHST,40,PB100083_H01,0.030297456
nyquist,HOECHST,41,PB100083_H01,0.029745122
nyquist,HOECHST,42,PB100083_H01,0.030007955
nyquist,HOECHST,43,PB100083_H01,0.029955577
nyquist,HOECHST,0,PB100083_H07,0.032407638
nyquist,HOECHST,1,PB100083_H07,0.032646224
nyquist,HOECHST,2,PB100083_H07,0.03302812
nyquist,HOECHST,3,PB100083_H07,0.03364683
nyquist,HOECHST,4,PB100083_H07,0.034467395
nyquist,HOECHST,5,PB100083_H07,0.03521441
nyquist,HOECHST,6,PB100083_H07,0.034732718
nyquist,HOECHST,7,PB100083_H07,0.03424492
nyquist,HOECHST,8,PB100083_H07,0.034461405
nyquist,HOECHST,9,PB100083_H07,0.034270804
nyquist,HOECHST,10,PB100083_H07,0.03386918
nyquist,HOECHST,11,PB100083_H07,0.033891227
nyquist,HOECHST,12,PB100083_H07,0.033425283
nyquist,HOECHST,13,PB100083_H07,0.03336918
nyquist,HOECHST,14,PB100083_H07,0.03344167
nyquist,HOECHST,15,PB100083_H07,0.033072796
nyquist,HOECHST,16,PB100083_H07,0.03216075
nyquist,HOECHST,17,PB100083_H07,0.03216564
nyquist,HOECHST,18,PB100083_H07,0.032603554
nyquist,HOECHST,19,PB100083_H07,0.032216735
nyquist,HOECHST,20,PB100083_H07,0.032415684
nyquist,HOECHST,21,PB100083_H07,0.032540783
nyquist,HOECHST,22,PB100083_H07,0.0322835
nyquist,HOECHST,23,PB100083_H07,0.032112822
nyquist,HOECHST,24,PB100083_H07,0.032086905
nyquist,HOECHST,25,PB100083_H07,0.031598266
nyquist,HOECHST,26,PB100083_H07,0.031742547
nyquist,HOECHST,27,PB100083_H07,0.030831808
nyquist,HOECHST,28,PB100083_H07,0.03071316
nyquist,HOECHST,29,PB100083_H07,0.031407427
nyquist,HOECHST,30,PB100083_H07,0.030657228
nyquist,HOECHST,31,PB100083_H07,0.030301526
nyquist,HOECHST,32,PB100083_H07,0.030810205
nyquist,HOECHST,33,PB100083_H07,0.031418376
nyquist,HOECHST,34,PB100083_H07,0.030653698
nyquist,HOECHST,35,PB100083_H07,0.030267294
nyquist,HOECHST,36,PB100083_H07,0.030098982
nyquist,HOECHST,37,PB100083_H07,0.030037306
nyquist,HOECHST,38,PB100083_H07,0.030789506
nyquist,HOECHST,39,PB100083_H07,0.029803108
nyquist,HOECHST,40,PB100083_H07,0.029889308
nyquist,HOECHST,41,PB100083_H07,0.029529443
nyquist,HOECHST,42,PB100083_H07,0.028473355
nyquist,HOECHST,43,PB100083_H07,0.029483547
nyquist,MITO,0,PB100082_A02,0.021408202
nyquist,MITO,1,PB100082_A02,0.01938601
nyquist,MITO,2,PB100082_A02,0.019978015
nyquist,MITO,3,PB100082_A02,0.020523736
nyquist,MITO,4,PB100082_A02,0.021128632
nyquist,MITO,5,PB100082_A02,0.021505728
nyquist,MITO,6,PB100082_A02,0.021212727
nyquist,MITO,7,PB100082_A02,0.02090053
nyquist,MITO,8,PB100082_A02,0.020983517
nyquist,MITO,9,PB100082_A02,0.020773528
nyquist,MITO,10,PB100082_A02,0.020769566
nyquist,MITO,11,PB100082_A02,0.020473933
nyquist,MITO,12,PB100082_A02,0.020232355
nyquist,MITO,13,PB100082_A02,0.02016233
nyquist,MITO,14,PB100082_A02,0.02013574
nyquist,MITO,15,PB100082_A02,0.020595644
nyquist,MITO,16,PB100082_A02,0.020218108
nyquist,MITO,17,PB100082_A02,0.020276643
nyquist,MITO,18,PB100082_A02,0.02016755
nyquist,MITO,19,PB100082_A02,0.020124948
nyquist,MITO,20,PB100082_A02,0.020212244
nyquist,MITO,21,PB100082_A02,0.019332998
nyquist,MITO,22,PB100082_A02,0.019203389
nyquist,MITO,23,PB100082_A02,0.020115461
nyquist,MITO,24,PB100082_A02,0.020125685
nyquist,MITO,25,PB100082_A02,0.020260341
nyquist,MITO,26,PB100082_A02,0.020215506
nyquist,MITO,27,PB100082_A02,0.020146782
nyquist,MITO,28,PB100082_A02,0.019815238
nyquist,MITO,29,PB100082_A02,0.019689333
nyquist,MITO,30,PB100082_A02,0.019710176
nyquist,MITO,31,PB100082_A02,0.019600036
nyquist,MITO,32,PB100082_A02,0.02015845
nyquist,MITO,33,PB100082_A02,0.020262055
nyquist,MITO,34,PB100082_A02,0.019958504
nyquist,MITO,35,PB100082_A02,0.020069215
nyquist,MITO,36,PB100082_A02,0.020213977
nyquist,MITO,37,PB100082_A02,0.02009653
nyquist,MITO,38,PB100082_A02,0.019901343
nyquist,MITO,39,PB100082_A02,0.019942537
nyquist,MITO,40,PB100082_A02,0.019989258
nyquist,MITO,41,PB100082_A02,0.019844351
nyquist,MITO,42,PB100082_A02,0.019927967
nyquist,MITO,43,PB100082_A02,0.019882035
nyquist,MITO,1,PB100082_A08,0.019864049
nyquist,MITO,2,PB100082_A08,0.020028193
nyquist,MITO,3,PB100082_A08,0.020168055
nyquist,MITO,4,PB100082_A08,0.019936783
nyquist,MITO,5,PB100082_A08,0.020508531
nyquist,MITO,6,PB100082_A08,0.021263665
nyquist,MITO,7,PB100082_A08,0.021973226
nyquist,MITO,8,PB100082_A08,0.022574669
nyquist,MITO,9,PB100082_A08,0.022745207
nyquist,MITO,10,PB100082_A08,0.022902736
nyquist,MITO,11,PB100082_A08,0.02308346
nyquist,MITO,12,PB100082_A08,0.023416486
nyquist,MITO,13,PB100082_A08,0.023034569
nyquist,MITO,14,PB100082_A08,0.022897627
nyquist,MITO,15,PB100082_A08,0.022840971
nyquist,MITO,16,PB100082_A08,0.022711458
nyquist,MITO,17,PB100082_A08,0.022456491
nyquist,MITO,18,PB100082_A08,0.02248504
nyquist,MITO,19,PB100082_A08,0.022347547
nyquist,MITO,20,PB100082_A08,0.022374284
nyquist,MITO,21,PB100082_A08,0.022074444
nyquist,MITO,22,PB100082_A08,0.022027453
nyquist,MITO,23,PB100082_A08,0.021986369
nyquist,MITO,24,PB100082_A08,0.02184489
nyquist,MITO,25,PB100082_A08,0.021757875
nyquist,MITO,26,PB100082_A08,0.021641452
nyquist,MITO,27,PB100082_A08,0.021606963
nyquist,MITO,28,PB100082_A08,0.021561818
nyquist,MITO,29,PB100082_A08,0.021447849
nyquist,MITO,30,PB100082_A08,0.020668607
nyquist,MITO,31,PB100082_A08,0.020723954
nyquist,MITO,32,PB100082_A08,0.020608442
nyquist,MITO,33,PB100082_A08,0.020759385
nyquist,MITO,34,PB100082_A08,0.02052991
nyquist,MITO,35,PB100082_A08,0.020678325
nyquist,MITO,36,PB100082_A08,0.020598149
nyquist,MITO,37,PB100082_A08,0.020558367
nyquist,MITO,38,PB100082_A08,0.020520266
nyquist,MITO,39,PB100082_A08,0.020329546
nyquist,MITO,40,PB100082_A08,0.020481654
nyquist,MITO,41,PB100082_A08,0.020490596
nyquist,MITO,42,PB100082_A08,0.020230602
nyquist,MITO,43,PB100082_A08,0.020109124
nyquist,MITO,0,PB100082_B05,0.02632565
nyquist,MITO,1,PB100082_B05,0.02617069
nyquist,MITO,2,PB100082_B05,0.02772652
nyquist,MITO,3,PB100082_B05,0.029401198
nyquist,MITO,4,PB100082_B05,0.02916855
nyquist,MITO,5,PB100082_B05,0.0293563
nyquist,MITO,6,PB100082_B05,0.028829474
nyquist,MITO,7,PB100082_B05,0.028432239
nyquist,MITO,8,PB100082_B05,0.027926667
nyquist,MITO,9,PB100082_B05,0.026510123
nyquist,MITO,10,PB100082_B05,0.025694214
nyquist,MITO,11,PB100082_B05,0.025726315
nyquist,MITO,12,PB100082_B05,0.025529556
nyquist,MITO,13,PB100082_B05,0.025076259
nyquist,MITO,14,PB100082_B05,0.025150282
nyquist,MITO,15,PB100082_B05,0.024979822
nyquist,MITO,16,PB100082_B05,0.02489974
nyquist,MITO,17,PB100082_B05,0.024892703
nyquist,MITO,18,PB100082_B05,0.025167739
nyquist,MITO,19,PB100082_B05,0.024884408
nyquist,MITO,20,PB100082_B05,0.023741825
nyquist,MITO,21,PB100082_B05,0.024328105
nyquist,MITO,22,PB100082_B05,0.024371848
nyquist,MITO,23,PB100082_B05,0.024144448
nyquist,MITO,24,PB100082_B05,0.023715386
nyquist,MITO,25,PB100082_B05,0.023737337
nyquist,MITO,26,PB100082_B05,0.023042314
nyquist,MITO,27,PB100082_B05,0.022400673
nyquist,MITO,28,PB100082_B05,0.022268923
nyquist,MITO,29,PB100082_B05,0.022725413
nyquist,MITO,30,PB100082_B05,0.023025643
nyquist,MITO,31,PB100082_B05,0.02243961
nyquist,MITO,32,PB100082_B05,0.022741051
nyquist,MITO,33,PB100082_B05,0.021971583
nyquist,MITO,34,PB100082_B05,0.022254556
nyquist,MITO,35,PB100082_B05,0.02202915
nyquist,MITO,36,PB100082_B05,0.022277214
nyquist,MITO,37,PB100082_B05,0.021699425
nyquist,MITO,38,PB100082_B05,0.02096717
nyquist,MITO,39,PB100082_B05,0.021201104
nyquist,MITO,40,PB100082_B05,0.021786822
nyquist,MITO,41,PB100082_B05,0.021779813
nyquist,MITO,42,PB100082_B05,0.022065356
nyquist,MITO,43,PB100082_B05,0.022499148
nyquist,MITO,0,PB100082_C08,0.02525034
nyquist,MITO,1,PB100082_C08,0.02392447
nyquist,MITO,2,PB100082_C08,0.024876257
nyquist,MITO,3,PB100082_C08,0.025066484
nyquist,MITO,4,PB100082_C08,0.027021326
nyquist,MITO,5,PB100082_C08,0.029108189
nyquist,MITO,6,PB100082_C08,0.03179529
nyquist,MITO,7,PB100082_C08,0.033043608
nyquist,MITO,8,PB100082_C08,0.034608774
nyquist,MITO,9,PB100082_C08,0.03406305
nyquist,MITO,10,PB100082_C08,0.033974495
nyquist,MITO,11,PB100082_C08,0.033362295
nyquist,MITO,12,PB100082_C08,0.032443445
nyquist,MITO,13,PB100082_C08,0.031194199
nyquist,MITO,14,PB100082_C08,0.030103978
nyquist,MITO,15,PB100082_C08,0.029073786
nyquist,MITO,16,PB100082_C08,0.028537607
nyquist,MITO,17,PB100082_C08,0.028118068
nyquist,MITO,18,PB100082_C08,0.0276375
nyquist,MITO,19,PB100082_C08,0.02740983
nyquist,MITO,20,PB100082_C08,0.026718771
nyquist,MITO,21,PB100082_C08,0.026630549
nyquist,MITO,22,PB100082_C08,0.026166845
nyquist,MITO,23,PB100082_C08,0.025489954
nyquist,MITO,24,PB100082_C08,0.02574529
nyquist,MITO,25,PB100082_C08,0.025199413
nyquist,MITO,26,PB100082_C08,0.024219377
nyquist,MITO,27,PB100082_C08,0.023863647
nyquist,MITO,28,PB100082_C08,0.023532141
nyquist,MITO,29,PB100082_C08,0.023104317
nyquist,MITO,30,PB100082_C08,0.023111915
nyquist,MITO,31,PB100082_C08,0.023724718
nyquist,MITO,32,PB100082_C08,0.023248114
nyquist,MITO,33,PB100082_C08,0.02240336
nyquist,MITO,34,PB100082_C08,0.022235598
nyquist,MITO,35,PB100082_C08,0.022076827
nyquist,MITO,36,PB100082_C08,0.021559166
