well,z,channel,focus_laplacian_var,focus_normalized_var
B05,2,MITO,59051.90234375,2721.1361879972505
B05,2,PHAandWGA,26285.140625,1366.3270311472627
B05,2,SYTO,18121.912109375,903.6171939614414
B05,3,CONC,5645.79736328125,192.81769560427142
B05,3,HOECHST,4026.53662109375,160.4484908112734
B05,3,MITO,62020.625,2853.970873398198
B05,3,PHAandWGA,27901.40234375,1440.086657391004
B05,3,SYTO,19602.52734375,947.7213987380175
B05,4,CONC,5868.51708984375,198.18962612858175
B05,4,HOECHST,4223.81201171875,165.91485143963658
B05,4,MITO,63207.52734375,2933.6694888963125
B05,4,PHAandWGA,29373.19921875,1474.3571478367614
B05,4,SYTO,20770.00390625,956.7247207159443
B05,5,CONC,6045.25390625,199.91092487466582
B05,5,HOECHST,4378.49072265625,167.84521701293406
B05,5,MITO,65874.21875,3005.7523406296427
B05,5,PHAandWGA,30436.5390625,1497.2824053701886
B05,5,SYTO,22183.857421875,953.6588571295165
B05,6,CONC,6177.81640625,199.6359190625879
B05,6,HOECHST,4491.9716796875,167.9461671715541
B05,6,MITO,67257.1015625,3044.597928129292
B05,6,PHAandWGA,31323.720703125,1498.9871308705942
B05,6,SYTO,22401.3125,935.2500782003771
B05,7,CONC,6270.3623046875,197.8853194678561
B05,7,HOECHST,4593.94921875,166.45588376151483
B05,7,MITO,68564.0,3065.2570493883068
B05,7,PHAandWGA,32633.7109375,1493.0625218562488
B05,7,SYTO,23084.5625,917.8011902081624
B05,8,CONC,6365.357421875,194.4462731007715
B05,8,HOECHST,4660.037109375,165.25321089954934
B05,8,MITO,69870.078125,3068.4371539913827
B05,8,PHAandWGA,33337.4609375,1479.7329112849975
B05,8,SYTO,23164.37109375,894.4996387243389
B05,9,CONC,6430.9931640625,190.87530240837995
B05,9,HOECHST,4743.45166015625,163.11390525735095
B05,9,MITO,70359.1875,3052.7338793243694
B05,9,PHAandWGA,33800.34375,1463.372593525389
B05,9,SYTO,23694.1953125,871.8271149087908
B05,10,CONC,6473.81201171875,186.2141148557559
B05,10,HOECHST,4827.51171875,159.80232144739688
B05,10,MITO,72125.2265625,3026.507659352075
