Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,drug,coll
prerank,CHEN_METABOLIC_SYNDROM_NETWORK,-0.26688485332363504,-1.2323653415104614,0.02759381898454746,0.49846098569481573,1.0,169/822,16.25%,CLSPN;TNC;ASF1B;CDT1;FEN1;ATAD2;SPI1;MCM5;CDC7;SPARC;TREM2;SESTD1;GMNN;NCKAP1L;VIM;PSRC1;MSR1;DIAPH3;DNA2;ANPEP;CD36;CCNA2;ESPL1;CDCA3;CSF1R;TREX1;LCP1;PIF1;CTSS;CD84;NRP2;PTPRC;E2F8;BIRC5;ITGB2;S1PR5;SPDL1;EMILIN1;TONSL;BMP8B;IGSF6;PLEK;CKLF;LYZ;SPHK1;DCK;CD53;SRGN;ANG;SLC25A10;KIF22;FERMT3;TUBB;FMNL3;CDKN2C;RASSF8;EBP;PKMYT1;PLEKHO1;LAPTM5;MCM3;PIMREG;SKP2;CADPS2;MTFP1;C6orf62;NCF2;HCLS1;CYBB;ARHGDIB;SDF2L1;TYROBP;HAUS8;CENPA;USP43;AOPEP;SPTLC2;OSBPL8;P3H3;LPL;FAM111A;CASP2;GPSM3;MYO1F;OBI1;CD74;DNMT1;GCNT1;ARHGAP18;TMEM245;CCL2;FOS;CLCN5;FCER1G;MOCOS;CD37;TRIP13;GPATCH3;NIBAN1;MFHAS1;SLC4A7;AIF1;STAB1;GSDMD;SCD;RNF122;MCMBP;CBR3;SLC27A6;HLA-DMB;GLIPR1;NAP1L1;SLC31A1;OTULINL;TUBA1A;MAP3K8;CORO1A;OXCT1;ACP2;INIP;CAMKK1;LPCAT2;SLC27A3;GBA1;PTPN13;MATN2;PMP22;GPX8;TK1;ZRANB3;C19orf47;RAB31;TEC;TYRO3;ABCA5;OPN3;TSPAN33;RASSF4;CTSK;PECR;TULP3;LTBP1;C1orf54;MAFB;FRMD6;AKNA;GNE;KCTD17;ACER3;DPYSL3;EPB41L2;SLC25A24;IKBKE;TUBB2A;PLA2G4A;TBC1D16;STK17B;RASSF1;TOR2A;IFIT3;BTC;SLK;TMEM106A;CALR;PTPN6;MYO9B;SNX24;ABHD12;MPND,5FU,C2
prerank,CAIRO_LIVER_DEVELOPMENT_DN,-0.31877000354320806,-1.2323489888197354,0.12066574202496533,0.49813870609587413,1.0,26/115,12.80%,BRCA1;KNTC1;LCP1;S100A9;APOE;SP4;LYZ;HMGCS1;EBP;TACC1;CYBB;ENTPD5;A2M;SPAG5;ACAA2;PCK2;NCAPH2;LPIN2;TNFRSF11A;SLC37A4;KDELR3;MAN2A1;MATN2;CYP27A1;PON3;FN1,5FU,C2
prerank,WP_CANONICAL_NFKB_PATHWAY,-0.5699845049292374,-1.2323445728815752,0.20141342756183744,0.49778173545126053,1.0,3/8,14.81%,NFKBIA;REL;NFKB1,5FU,C2
prerank,WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER,-0.4012454420232302,-1.2322741293111614,0.19078947368421054,0.4976089202462549,1.0,12/30,19.62%,ANPEP;IGF1;PTPRC;ITGB2;PLEK;FCGRT;ZCCHC24;ERBB3;MITF;ETV1;SELENOP;LAMA2,5FU,C2
prerank,PID_SMAD2_3PATHWAY,-0.47022696782486106,-1.2322399817138645,0.21663778162911612,0.497333013519381,1.0,10/16,32.10%,CTDSP1;NUP153;KPNA2;KPNB1;NUP214;PIAS4;MAPK3;CTDSPL;MAP3K1;CTDSP2,5FU,C2
prerank,SMID_BREAST_CANCER_LUMINAL_A_UP,-0.40660050518624147,-1.2322355364145707,0.17763157894736842,0.4969800575679213,1.0,5/30,2.57%,MYB;DHRS2;C1orf21;IGF1;MAP3K12,5FU,C2
prerank,LEE_DIFFERENTIATING_T_LYMPHOCYTE,-0.31104787671595097,-1.231992538554783,0.11354309165526676,0.4972454504649242,1.0,39/132,20.59%,NCKAP1L;FYB1;TXNIP;PTPRC;ITGB2;MPHOSPH9;CD53;CD52;CEP350;LAPTM5;PSMB9;NFATC2IP;HCLS1;ALMS1;ARHGDIB;MTF2;ZNF397;ZFP36L2;AIF1;DICER1;FKBP5;CBX4;CORO1A;UBE2G2;KDM5A;CNOT6L;ZNRF2;AKNA;ZNF148;FUBP1;SP1;SP110;PDE7A;MDM4;USF3;ING3;TRIM56;DCLRE1C;EVL,5FU,C2
prerank,BIOCARTA_IL22BP_PATHWAY,-0.5624172564458317,-1.2316874248073633,0.22852233676975944,0.4976453039022182,1.0,5/8,28.70%,JAK1;STAT5B;SOCS3;STAT1;JAK3,5FU,C2
prerank,KEGG_MEDICUS_REFERENCE_PKA_HOLOENZYME,-0.6020389235543797,-1.2316362756209038,0.24050632911392406,0.49741376791290814,1.0,2/6,10.80%,PRKAR2B;PRKAR2A,5FU,C2
prerank,MORI_MATURE_B_LYMPHOCYTE_UP,-0.341034962516928,-1.231536883765342,0.15328467153284672,0.4973106183997766,1.0,18/72,16.01%,LCP1;APOE;CTSS;RMI1;PTPRC;CD74;C19orf48P;SLC4A7;SCD;HLA-DMB;B4GALNT1;MAP3K8;PHTF2;CNOT6L;MFSD14B;CMTM6;ID3;PTPN6,5FU,C2
prerank,WONG_MITOCHONDRIA_GENE_MODULE,0.264701095951027,1.2314083074895026,0.05737704918032787,0.5069741475488987,1.0,105/206,33.55%,SLC9A5;FDXR;CYB5A;ATP6V1F;UQCR10;ATOX1;SLC9A2;COX6A1;COX11;NDUFB2;NDUFA4;COX6C;NDUFS4;COX7C;ATP5PB;NDUFA12;ATP6V1G1;WARS2;NDUFA1;SDHB;DCTN6;COX8A;NDUFA5;NDUFC1;NDUFA8;NFS1;MRPL42;MRPS18C;COX7A2;SCP2;AK2;NDUFB9;MRPL18;AUH;UQCRB;COX5A;HSD17B10;ATP5F1C;MRPL40;NDUFA9;MRPL36;SOD2;PDHA1;ATP6V1D;VDAC2;ATP5F1B;SLC25A32;NDUFB3;ATP5PF;PDHX;ATP5MG;DLD;NDUFB8;NDUFA3;MRPS17;GOT2;COX7B;MCCC2;MRPS15;MRPS28;UQCR11;ATP5MC1;NDUFB4;MRPL32;COX4I1;FIBP;COX5B;ATP5PO;PCCB;SUCLA2;MRPS30;MRPL3;NDUFAB1;MTX2;ATP5F1E;NDUFB6;TIMM23;UQCRQ;NDUFA6;TOMM7;NDUFAF1;KGD4;TOMM70;DAP3;PDHB;ATP5MF;NDUFC2;COX6B1;PRDX5;SLC25A39;NDUFS8;TUFM;DIABLO;MRPS33;HCCS;NDUFS5;LRPPRC;SLC25A22;MTRR;HSCB;GPX4;CYC1;ATP5MC3;NDUFB5;PTRH2,5FU,C2
prerank,WP_MITOCHONDRIAL_BETAOXIDATION,-0.5683080959801313,-1.2310057641622583,0.21554770318021202,0.49832955313708727,1.0,2/8,6.68%,ACAA2;ACSL3,5FU,C2
prerank,TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN,-0.369896105982125,-1.2308919361156985,0.16129032258064516,0.49825950298651955,1.0,11/47,9.39%,LYPD6;OXTR;MYLK;PTGER4;HOOK1;ENTPD5;HAUS1;CGNL1;SYNM;MMP7;IL17RB,5FU,C2
prerank,KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY,-0.5318707665799001,-1.2307414140181587,0.21731448763250882,0.4982949331750131,1.0,4/10,18.46%,TANK;IKBKE;AZI2;IFIH1,5FU,C2
prerank,REACTOME_OLFACTORY_SIGNALING_PATHWAY,-0.5459933362433175,-1.2306552401929705,0.2306338028169014,0.4981624861757841,1.0,5/9,18.03%,REEP1;LHX2;OR51B5;OR51B4;GNAL,5FU,C2
prerank,BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP,0.2825089498602151,1.2306468616843833,0.0718954248366013,0.508275837941378,1.0,24/123,12.04%,CEACAM1;PMAIP1;NT5E;ETV7;TAP1;TLR3;IFITM3;ATF3;RAET1E;LAMC2;LAMP3;DUSP5;BIRC3;RUNX2;MXD1;NOCT;CDCP1;PLAUR;SHFL;EPHA4;PPP1R15A;IFITM1;CARINH;PODXL,5FU,C2
prerank,HOFMANN_CELL_LYMPHOMA_UP,-0.3868025889904387,-1.2306457640893176,0.1832797427652733,0.4978224088784233,1.0,12/37,18.73%,TAF5;MYBL2;SKP2;IL1R1;RBBP5;KDM5A;DTYMK;REL;E2F5;ILF3;MLLT10;CEBPG,5FU,C2
prerank,ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN,-0.35491279265397613,-1.230581477542766,0.16440422322775264,0.4976280621322894,1.0,18/60,16.71%,MYB;INSIG1;TXNIP;BIRC5;APOC1;PIM1;EGR1;ID2;HSPA1B;RPP25;ICAM3;ETV5;ATF5;SLC43A3;NCOA1;CPOX;CAVIN1;HSPA5,5FU,C2
prerank,BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN,-0.4156808322213339,-1.2305230520984796,0.18518518518518517,0.4974280858072644,1.0,9/25,19.18%,ZCCHC24;DHTKD1;CYP27A1;SARDH;IFIT1;SMARCA2;TNS2;CRYL1;PIK3R1,5FU,C2
prerank,KEGG_BETA_ALANINE_METABOLISM,0.4463287878080593,1.2304022596238968,0.2255125284738041,0.5083401264500064,1.0,11/15,37.63%,ALDH2;SRM;ALDH7A1;ALDH1B1;MLYCD;SMS;HADHA;EHHADH;GAD1;ECHS1;ABAT,5FU,C2
prerank,WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP,0.2611053877771166,1.230324297703546,0.045871559633027525,0.5080487261019109,1.0,42/243,12.34%,RPS27L;SYTL2;C1orf116;EPS8L2;FXYD3;S100A6;MGLL;ABCC3;NADSYN1;TACSTD2;ELL3;MT-CO3;MVP;ELF3;TRAK1;MLPH;FRK;TRAF4;PPIA;MKNK2;TXN;ABHD6;ATP5MK;ICA1;COX6A1;SERPINB1;RNF128;AACS;EHF;ARHGAP27;RABEP2;CD59;GMDS;ESRP2;RAB25;MROH1;CCND1;FAM83H;SH3BGRL2;TJP3;SIRT7;FLNB,5FU,C2
prerank,WP_MELANOMA,0.3289943045619988,1.230004477414783,0.10979228486646884,0.50831412545042,1.0,5/58,1.71%,CDKN1A;MDM2;GADD45A;DDB2;BAX,5FU,C2
prerank,REACTOME_RND3_GTPASE_CYCLE,-0.3885486097564146,-1.2299891234619742,0.16329704510108864,0.498398474044788,1.0,16/38,22.00%,DEPDC1B;CKAP4;UBXN11;CCDC88A;PTPN13;LEMD3;ANKRD26;ARHGAP35;ARHGAP5;ROCK1;PKP4;VANGL1;ARHGAP21;PIK3R1;FLOT2;DST,5FU,C2
prerank,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.35263087495053974,1.2299428202226426,0.16531165311653118,0.5079499668389243,1.0,13/42,14.04%,NLRP1;BCL2L1;BIRC3;TAB3;UBB;UBC;TRAF6;TXN;MAPK11;UBA52;MAPK13;APP;UBE2V1,5FU,C2
prerank,BIOCARTA_EFP_PATHWAY,-0.47036326919720295,-1.2293637159166362,0.21196581196581196,0.49962845705715886,1.0,4/15,10.02%,CDK2;CCNB1;CCNB2;CDK1,5FU,C2
prerank,BOQUEST_STEM_CELL_DN,0.2798178290412954,1.2293198594576182,0.06315789473684211,0.508974036169305,1.0,44/127,21.98%,BCAR3;PTPRM;KANK3;TACSTD2;ANXA3;ADGRG1;SYBU;HBEGF;PITPNC1;PTPRE;SOCS2;PDE2A;MGST2;HLA-B;ICA1;SHB;SEMA6A;HLA-DRB1;CDC42EP3;TSPAN6;CFLAR;PODXL;PRKCH;FABP5;ABLIM3;MAST4;TPD52L1;JAG2;PIK3R3;HLA-DQB1;ISG20;TRIM16;JCAD;UPP1;ITGA6;TBC1D9;MPZL2;PNP;CDC37;PGS1;LHX6;PALM2AKAP2;ST6GAL1;CARD10,5FU,C2
prerank,REACTOME_INTERLEUKIN_10_SIGNALING,-0.4512766799157718,-1.2291665504621987,0.20826446280991737,0.499781984890035,1.0,7/18,11.30%,CCL5;CCL22;PTGS2;JAK1;IL1R1;CCL2;TNFRSF1B,5FU,C2
prerank,WINNEPENNINCKX_MELANOMA_METASTASIS_DN,0.39288650474727654,1.2291025366175503,0.16624040920716113,0.5089801095004148,1.0,9/27,15.80%,PROM2;KCTD11;PIK3IP1;TOM1L2;CEP170B;CST3;CTNNBIP1;HLA-DQB1;SPINT2,5FU,C2
prerank,BROWNE_INTERFERON_RESPONSIVE_GENES,-0.37488849477426767,-1.2290821181813671,0.1664025356576862,0.4996262157343697,1.0,7/46,7.60%,PSMB8;TREX1;BST2;PSMB9;MELK;IFI6;EIF2AK2,5FU,C2
prerank,GENGQIU_LUAD_CAF_MARKER_GENES,0.2727161045174125,1.228616423618907,0.072992700729927,0.5095689952051765,1.0,34/150,12.31%,ACTA2;FHL2;IGFBP6;SPRY1;S100A6;PLAU;CCDC80;CPE;VCAN;IFITM3;MT2A;RGS16;MT1E;CLU;COL12A1;S100A16;RBP1;ADIRF;CCN2;PPFIBP1;RTL8C;MDK;RND3;LGALS1;EMP1;ECM1;MFGE8;COL6A1;CD59;MT1X;CCN1;ANTXR1;LPP;TIMP1,5FU,C2
prerank,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,-0.32112247707112584,-1.2285728661726096,0.11815561959654179,0.5005732507973034,1.0,32/105,19.30%,CCL5;S1PR5;CAMK4;CREB1;RGS9;GPSM2;RGS12;GPSM3;PRKAR2B;GPR37;RGS3;KPNA2;GNAZ;PRKAR2A;CAMKK1;LPAR1;RGS5;OPN3;PLCB3;HTR1D;CALM1;ITPR2;PLA2G4A;NMU;ITPR1;GNAQ;GNB5;GNAL;LPAR2;GNG7;PDE4A;PPP3R1,5FU,C2
prerank,SUZUKI_CTCFL_TARGETS_UP,-0.5593925627313416,-1.228283189514912,0.22872340425531915,0.5009167003378324,1.0,3/8,17.60%,ZNF704;SEPTIN1;NOP58,5FU,C2
prerank,REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,0.34490584505572003,1.2280115656474893,0.16230366492146597,0.5104934653809249,1.0,16/44,25.77%,GRIN2C;STX1A;NLGN3;PPFIBP1;CASK;LRFN1;DLG4;NLGN2;GRIN2D;BEGAIN;LIN7C;SHANK2;SHANK1;STXBP1;GRIN2B;GRIN1,5FU,C2
prerank,CAFFAREL_RESPONSE_TO_THC_24HR_5_DN,-0.3666489626581239,-1.2279251564747975,0.1619496855345912,0.5015092584035749,1.0,10/49,10.40%,H4C3;PCLAF;FOXM1;EBP;DUT;RRM2;NUSAP1;CENPL;CDK1;TUBA1A,5FU,C2
prerank,MEBARKI_HCC_PROGENITOR_WNT_UP,0.285293167790209,1.227725261702375,0.08304498269896193,0.5106842861328237,1.0,26/113,11.42%,FHL2;PSTPIP2;SRPX2;SERPINE1;FBLIM1;CCDC80;DACT1;WFDC3;VCAN;SPOCD1;F3;ITGB4;TMEM158;ARHGEF3;NDRG4;BMP1;KIF26B;SLC1A3;ADAM19;NKD2;CDCP1;PLAUR;NXN;PRAG1;P4HA2;CCN1,5FU,C2
prerank,TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP,-0.34603346916909744,-1.2274726864351948,0.15749235474006115,0.5023497351828403,1.0,15/68,18.80%,CKAP4;NUCB2;SRGN;ANG;HSD17B8;MANF;AGA;FKBP2;SLC7A1;HSP90B1;AARS1;PDXK;HSPA5;SEL1L;RPN2,5FU,C2
prerank,VALK_AML_CLUSTER_16,-0.47940021519340553,-1.227230775192938,0.20210896309314588,0.5026337523075839,1.0,6/14,22.46%,MBNL1;RPP25;C1orf54;RET;GGA2;UVRAG,5FU,C2
prerank,KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING,0.61408464977517,1.226827485907779,0.26096491228070173,0.5122221253960249,1.0,2/5,13.29%,CACNB4;CACNB1,5FU,C2
prerank,KLEIN_TARGETS_OF_BCR_ABL1_FUSION,-0.44376722469750945,-1.2268138269823834,0.19365609348914858,0.5033274718863384,1.0,4/20,5.75%,ANPEP;CSF1R;PTPRC;POU2F2,5FU,C2
prerank,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.3494903452064199,1.2268115778927755,0.1196808510638298,0.5117817589736674,1.0,14/45,17.77%,TGFA;NRG1;HBEGF;FYN;IRS1;RAC2;PIK3R2;PDGFA;FGF18;FGF8;VAV1;PIK3R3;FLT3LG;PDGFB,5FU,C2
prerank,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,0.431786109881068,1.2268045251828505,0.20698254364089774,0.5113274323041345,1.0,6/17,23.99%,CHST11;CHST15;B3GALT6;CHPF2;UST;CSGALNACT2,5FU,C2
prerank,LIU_CMYB_TARGETS_DN,-0.6067227485257761,-1.226592967091479,0.25448028673835127,0.5035432727547396,1.0,2/6,22.44%,RHOBTB3;SOBP,5FU,C2
prerank,TERAMOTO_OPN_TARGETS_CLUSTER_8,-0.6489952547212352,-1.2265745080645758,0.22644927536231885,0.5032229346814528,1.0,4/5,25.29%,SPP1;NRGN;KIAA0753;MAPT,5FU,C2
prerank,LUCAS_HNF4A_TARGETS_UP,0.3394665740722582,1.2261769588476619,0.1586021505376344,0.5122976982498633,1.0,12/46,11.67%,OSBPL3;SDC4;CDIP1;ACADVL;COBL;TRAF4;MGST2;RBKS;TACC2;ATP7B;SLC25A20;CFLAR,5FU,C2
prerank,GU_PDEF_TARGETS_UP,0.3336303315655115,1.2260885905451817,0.15702479338842976,0.5120595738618682,1.0,25/49,24.57%,SERPINA1;COL13A1;SERPINE1;SMAD3;LAMC1;COL16A1;ITGA3;LAMC2;COL4A5;CCN2;RAC2;COL6A1;DOCK4;PLCB4;PIK3C3;SDC1;ITGA6;LAMB2;RAC3;MAPKBP1;PRKCA;PIK3CD;TGFB1;SERPINI1;HIF1A,5FU,C2
prerank,WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS,-0.6419690453544316,-1.225055105504149,0.24124513618677043,0.5067318534779279,1.0,2/5,7.57%,CCL5;CCL2,5FU,C2
prerank,GILDEA_METASTASIS,-0.4328998073970777,-1.2249709191804983,0.18677685950413223,0.5065884806959442,1.0,7/20,12.80%,SPARC;SRGN;BST2;ARHGDIB;TIMP3;GLIPR1;FN1,5FU,C2
prerank,REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,0.5093131856485791,1.2246125711086173,0.2292134831460674,0.5150723490330755,1.0,5/10,30.86%,ABCD1;SLC27A2;MLYCD;EHHADH;ACOX1,5FU,C2
prerank,PIEPOLI_LGI1_TARGETS_UP,-0.6111096551947576,-1.224233460632053,0.22346368715083798,0.5080967812276574,1.0,4/6,24.97%,HMGB3;TIMP3;DIRAS3;HLF,5FU,C2
prerank,SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP,-0.2950912859226552,-1.2241958138547533,0.09283819628647215,0.5078344823168632,1.0,54/179,17.12%,SPARC;MSR1;COL3A1;CCL5;APOE;CTSS;PTPRC;TNFSF4;CD163;TGFBI;SPHK1;OLFML2B;SMCO4;CD53;ST3GAL6;SRGN;LAPTM5;KCTD12;PSMB9;TACC1;HCLS1;TYROBP;ZEB2;HEG1;CD74;IL1R1;TWIST1;TIMP3;FCER1G;GFPT2;NBL1;HLA-DMB;ARHGEF40;MMP11;GLIPR1;PALLD;MEIS2;FZD2;TNS3;FERMT2;FN1;CTSK;SEC23A;C1orf54;MAFB;ETV5;DPYSL3;DNM3;PKD2;SHOX2;ETV1;QKI;CAVIN1;MAP1B,5FU,C2
prerank,CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1,-0.2738142714601994,-1.2241730265210997,0.04342723004694836,0.5075284431645202,1.0,89/446,15.53%,LYPD6;BARD1;ASPM;HMMR;CENPF;RPL22L1;MCM4;PRR11;GINS1;RMI2;KIF4A;MCM7;SGK3;HMGB2;TBL1X;EMP2;PTGER4;AURKB;TCAF1;BMP8B;MIS18BP1;TRIM59;GINS3;TUBB;HAUS4;TPX2;MCM3;IQGAP3;CDK2;KIF20A;UBE2T;UNG;RHOBTB3;DUT;SYTL4;SFXN2;HIRIP3;CCNB2;WDR4;PCK2;XIST;JAK1;NUSAP1;RNF168;ZIC2;PRSS23;C19orf48P;SNX10;LPCAT1;OLFM1;RBBP8;UBE2S;SLC37A4;SLC7A2;TEAD4;PPP2R5E;ANP32B;SLC27A6;FKBP5;ZCCHC24;PALLD;CDKN3;DHTKD1;ZBTB2;GSTZ1;HPS3;OSBPL6;SLC7A1;POLR1G;PMP22;GPX8;EEIG2;DHX33;RSRC1;RAB31;TMT1A;ANXA6;PARP1;LTBP1;CCDC85B;FRMD6;PHF19;SLC38A1;ATF5;CISH;ZNF114;KLHDC3;SUPT16H;AARS1,5FU,C2
prerank,REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,-0.42017547894872914,-1.223553406280417,0.1913477537437604,0.5087605670706825,1.0,11/25,27.51%,HCK;CREB1;PRKAR2B;PRKAR2A;CALM1;ITPR2;ITPR1;SYK;PLCG1;ADCY3;PRKACB,5FU,C2
prerank,GHO_ATF5_TARGETS_UP,-0.5196183442809976,-1.223491887169919,0.2340036563071298,0.5085689683532733,1.0,5/10,24.54%,RIF1;RHOBTB1;IFT88;NOP58;ATP11B,5FU,C2
prerank,KEGG_MEDICUS_REFERENCE_CXCR4_GNA12_13_RHO_SIGNALING_PATHWAY,-0.5929832919665672,-1.223364588387151,0.2392086330935252,0.5085252404629792,1.0,4/7,30.24%,ROCK2;ROCK1;ARHGEF12;GNA13,5FU,C2
prerank,KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR,0.47595435063508007,1.2233364202953216,0.2261072261072261,0.5175499327880102,1.0,3/13,8.26%,VPS11;MAP1LC3B2;MAP1LC3B,5FU,C2
prerank,DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN,0.3103938121247507,1.2232158140697797,0.13505747126436782,0.5173370683121066,1.0,17/66,15.34%,TP53INP1;AHNAK2;DRAM1;LMO7;YPEL3;EPAS1;GRHL3;TMTC2;SH3BP4;GRB7;RAB27B;RNF144B;LIMA1;PLIN2;KLHL24;BAK1;KIAA0513,5FU,C2
prerank,MOREIRA_RESPONSE_TO_TSA_DN,0.5312033073465213,1.223009190670648,0.22297297297297297,0.5173469912472026,1.0,4/8,23.90%,NOTCH1;FGF18;ICAM1;SLC3A2,5FU,C2
prerank,HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP,-0.3556273227251602,-1.2224458883297433,0.1557632398753894,0.5104804909749059,1.0,24/55,26.02%,ZNF165;ANK3;MSH2;TIMP3;CCDC88A;WASHC4;MYH10;PHLPP1;BCLAF1;ID3;SMARCA2;FXR1;ILF3;HSPA13;ZNF148;MLLT3;CAVIN1;HSPA5;SMAD7;PLOD2;RASA1;HLF;GP1BB;LRIG1,5FU,C2
prerank,KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY,-0.47867268508700156,-1.222207702825208,0.2206896551724138,0.5107244236750462,1.0,6/13,34.22%,YWHAB;MAPK3;YWHAH;BRAF;RAF1;ARAF,5FU,C2
prerank,KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY,-0.5647977713502725,-1.2218339276487258,0.266199649737303,0.5113291118328368,1.0,3/8,14.81%,TRAF2;NFKBIA;NFKB1,5FU,C2
prerank,LANG_MYB_FAMILY_TARGETS,-0.4077987134532567,-1.2216444743176798,0.19899665551839466,0.5114765583495315,1.0,8/28,22.18%,CD53;CASP6;CBX4;SET;HSPA13;HSPA8;MAD1L1;IQGAP1,5FU,C2
prerank,REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,-0.42327940029676736,-1.2215664759171552,0.19487179487179487,0.5113264220115844,1.0,3/23,1.80%,CDC25A;CDC25C;LMNB1,5FU,C2
prerank,REACTOME_FIBRONECTIN_MATRIX_FORMATION,0.4879234699328589,1.2214875247967252,0.2202970297029703,0.5202978591061822,1.0,3/10,6.33%,CEACAM1;COL4A5;COL7A1,5FU,C2
prerank,CAFFAREL_RESPONSE_TO_THC_8HR_3_UP,0.6205873308628544,1.2214455072815427,0.2541176470588235,0.5199396165381963,1.0,3/5,27.29%,EPCAM;RHOB;AIMP2,5FU,C2
prerank,PID_SMAD2_3NUCLEAR_PATHWAY,0.30958335016677535,1.2212087650874164,0.13595166163141995,0.5200465347330532,1.0,13/68,10.60%,CDKN1A;SERPINE1;SMAD3;LAMC1;ATF3;RUNX2;TFE3;PIAS3;MYC;GATA3;CDKN2B;SIN3B;RUNX1,5FU,C2
prerank,MATZUK_PREOVULATORY_FOLLICLE,0.622188950870349,1.2212034700613412,0.257847533632287,0.5195898731884466,1.0,2/5,18.10%,IMMP2L;SOD1,5FU,C2
prerank,KEGG_LYSINE_DEGRADATION,-0.3696730829110133,-1.221117558004239,0.18122977346278318,0.512121488780617,1.0,15/42,23.11%,SUV39H1;NSD2;SETD2;HADH;ACAT2;KMT5A;OGDHL;SUV39H2;SETD1B;SETDB2;NSD3;DOT1L;PLOD2;AADAT;ALDH9A1,5FU,C2
prerank,SANA_TNF_SIGNALING_UP,0.3365873037330959,1.2209530441384202,0.12921348314606743,0.5197094462347164,1.0,21/49,21.71%,SERPINE1;DRAM1;LAMB3;FTH1;IL32;SMAD3;BIRC3;HLA-B;SAT1;ANO9;NCEH1;TNFAIP2;HLA-A;HLA-C;C1QTNF1;TNIP1;SOD2;LGALS3BP;RAC3;ICAM1;LIPG,5FU,C2
prerank,REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,0.37336187854247543,1.220896209515518,0.2087378640776699,0.5193624264116228,1.0,12/34,21.56%,WNT9A;GNG13;WNT7B;UCN;ADGRE2;ADM;ADM2;CD55;GNG10;FZD6;GNG5;WNT10B,5FU,C2
